TIME L_NU_E L_NU_E_BAR L_NU_X E_NU_E E_NU_E_BAR E_NU_X RMS_NU_E RMS_NU_E_BAR RMS_NU_X ALPHA_NU_E ALPHA_NU_E_BAR ALPHA_NU_X
0.591 516057854.36333275 516057854.36333275 516057854.36333275 108.40123929785153 108.40123929785153 108.40123929785153 115.33597304120185 115.33597304120185 115.33597304120185 6.573567157154184 6.573567157154184 6.573567157154184
0.601 504384001.9745069 504384001.9745069 504384001.9745069 107.99449134124777 107.99449134124777 107.99449134124777 114.88360543110454 114.88360543110454 114.88360543110454 6.595781072102426 6.595781072102426 6.595781072102426
0.611 492901304.83744264 492901304.83744264 492901304.83744264 107.68182379428845 107.68182379428845 107.68182379428845 114.53940202732835 114.53940202732835 114.53940202732835 6.609015964458591 6.609015964458591 6.609015964458591
0.621 481418607.80038625 481418607.80038625 481418607.80038625 107.35617713563923 107.35617713563923 107.35617713563923 114.17980730695879 114.17980730695879 114.17980730695879 6.624200630676017 6.624200630676017 6.624200630676017
0.631 469935910.8284186 469935910.8284186 469935910.8284186 107.01672604677893 107.01672604677893 107.01672604677893 113.8037595303907 113.8037595303907 113.8037595303907 6.64159415693148 6.64159415693148 6.64159415693148
0.641 458453213.78123856 458453213.78123856 458453213.78123856 106.66257370564878 106.66257370564878 106.66257370564878 113.41009651220992 113.41009651220992 113.41009651220992 6.66149713334836 6.66149713334836 6.66149713334836
0.651 446970516.6983961 446970516.6983961 446970516.6983961 106.29274396834847 106.29274396834847 106.29274396834847 112.99754320289978 112.99754320289978 112.99754320289978 6.684260210101472 6.684260210101472 6.684260210101472
0.661 437092481.0303837 437092481.0303837 437092481.0303837 105.96828467625544 105.96828467625544 105.96828467625544 112.64194432294579 112.64194432294579 112.64194432294579 6.696925368674654 6.696925368674654 6.696925368674654
0.671 427214445.18408257 427214445.18408257 427214445.18408257 105.63093464916705 105.63093464916705 105.63093464916705 112.271023304557 112.271023304557 112.271023304557 6.711648652054069 6.711648652054069 6.711648652054069
0.681 417336409.38905525 417336409.38905525 417336409.38905525 105.27991017446568 105.27991017446568 105.27991017446568 111.88376155921624 111.88376155921624 111.88376155921624 6.728701680082444 6.728701680082444 6.728701680082444
0.6910000000000001 407458373.57641387 407458373.57641387 407458373.57641387 104.91436261160015 104.91436261160015 104.91436261160015 111.47904754125793 111.47904754125793 111.47904754125793 6.7483989729765055 6.7483989729765055 6.7483989729765055
0.7010000000000001 397580337.81411284 397580337.81411284 397580337.81411284 104.53337161219474 104.53337161219474 104.53337161219474 111.05566574882377 111.05566574882377 111.05566574882377 6.7711065383948705 6.7711065383948705 6.7711065383948705
0.711 388824869.9084347 388824869.9084347 388824869.9084347 104.22871472551302 104.22871472551302 104.22871472551302 110.72057137526662 110.72057137526662 110.72057137526662 6.785201118250058 6.785201118250058 6.785201118250058
0.721 380069402.0027572 380069402.0027572 380069402.0027572 103.91191602970338 103.91191602970338 103.91191602970338 110.3710431429766 110.3710431429766 110.3710431429766 6.801340597407181 6.801340597407181 6.801340597407181
0.731 371313934.09707886 371313934.09707886 371313934.09707886 103.5822349163424 103.5822349163424 103.5822349163424 110.0061223398254 110.0061223398254 110.0061223398254 6.819789409479898 6.819789409479898 6.819789409479898
0.741 362558466.19140095 362558466.19140095 362558466.19140095 103.23886929418616 103.23886929418616 103.23886929418616 109.62476286042221 109.62476286042221 109.62476286042221 6.840853409541824 6.840853409541824 6.840853409541824
0.751 353802998.25640416 353802998.25640416 353802998.25640416 102.88094906530146 102.88094906530146 102.88094906530146 109.22582094238857 109.22582094238857 109.22582094238857 6.864887893884454 6.864887893884454 6.864887893884454
0.7609999999999999 344553958.4491772 344553958.4491772 344553958.4491772 102.58013912840919 102.58013912840919 102.58013912840919 108.89570892445404 108.89570892445404 108.89570892445404 6.878676220411111 6.878676220411111 6.878676220411111
0.7710000000000001 335304918.64195055 335304918.64195055 335304918.64195055 102.26463555941143 102.26463555941143 102.26463555941143 108.54839329787228 108.54839329787228 108.54839329787228 6.89467159658232 6.89467159658232 6.89467159658232
0.781 326055878.86480594 326055878.86480594 326055878.86480594 101.93333480745672 101.93333480745672 101.93333480745672 108.18248747133951 108.18248747133951 108.18248747133951 6.913207860086747 6.913207860086747 6.913207860086747
0.791 316806839.06442326 316806839.06442326 316806839.06442326 101.58501995231666 101.58501995231666 101.58501995231666 107.7964510443897 107.7964510443897 107.7964510443897 6.934680102012223 6.934680102012223 6.934680102012223
0.801 307557799.26404065 307557799.26404065 307557799.26404065 101.21834578922159 101.21834578922159 101.21834578922159 107.38856776406952 107.38856776406952 107.38856776406952 6.959558611134513 6.959558611134513 6.959558611134513
0.811 296457526.31039006 296457526.31039006 296457526.31039006 100.90564459645914 100.90564459645914 100.90564459645914 107.05726917334279 107.05726917334279 107.05726917334279 6.958939530394035 6.958939530394035 6.958939530394035
0.8210000000000001 285357253.35673976 285357253.35673976 285357253.35673976 100.57077176928122 100.57077176928122 100.57077176928122 106.70133974457153 106.70133974457153 106.70133974457153 6.95979681437703 6.95979681437703 6.95979681437703
0.831 274256980.4030891 274256980.4030891 274256980.4030891 100.21128252595757 100.21128252595757 100.21128252595757 106.31791987810463 106.31791987810463 106.31791987810463 6.962503625227511 6.962503625227511 6.962503625227511
0.841 263156707.5011093 263156707.5011093 263156707.5011093 99.82435905762975 99.82435905762975 99.82435905762975 105.90368841000867 105.90368841000867 105.90368841000867 6.967533244700819 6.967533244700819 6.967533244700819
0.851 252056434.43093517 252056434.43093517 252056434.43093517 99.40673621891591 99.40673621891591 99.40673621891591 105.45476509180538 105.45476509180538 105.45476509180538 6.9754908874423265 6.9754908874423265 6.9754908874423265
0.861 241596088.15713614 241596088.15713614 241596088.15713614 99.12014578549399 99.12014578549399 99.12014578549399 105.15302565698757 105.15302565698757 105.15302565698757 6.972377505033096 6.972377505033096 6.972377505033096
0.871 231135741.82776976 231135741.82776976 231135741.82776976 98.80949299803038 98.80949299803038 98.80949299803038 104.8249709381611 104.8249709381611 104.8249709381611 6.970322998688473 6.970322998688473 6.970322998688473
0.8809999999999999 220675395.52362362 220675395.52362362 220675395.52362362 98.47161465800976 98.47161465800976 98.47161465800976 104.46699600985283 104.46699600985283 104.46699600985283 6.969675208882228 6.969675208882228 6.969675208882228
0.8910000000000001 210215049.182427 210215049.182427 210215049.182427 98.10276765303495 98.10276765303495 98.10276765303495 104.07480472179726 104.07480472179726 104.07480472179726 6.970894248496733 6.970894248496733 6.970894248496733
0.901 199754702.8107632 199754702.8107632 199754702.8107632 97.69848977814483 97.69848977814483 97.69848977814483 103.64323541678816 103.64323541678816 103.64323541678816 6.9745950429653485 6.9745950429653485 6.9745950429653485
0.911 194993182.20246738 194993182.20246738 194993182.20246738 97.48474833600565 97.48474833600565 97.48474833600565 103.40168813945927 103.40168813945927 103.40168813945927 6.995130996914403 6.995130996914403 6.995130996914403
0.921 190231661.58381537 190231661.58381537 190231661.58381537 97.2613112619191 97.2613112619191 97.2613112619191 103.14857924311907 103.14857924311907 103.14857924311907 7.017653533185789 7.017653533185789 7.017653533185789
0.931 185470140.94026944 185470140.94026944 185470140.94026944 97.02750353620424 97.02750353620424 97.02750353620424 102.88305572069395 102.88305572069395 102.88305572069395 7.042408431845869 7.042408431845869 7.042408431845869
