0.003181390813770118, 1.774104901357376e-13
0.0037368782833158676, 1.6453371972621924e-13
0.0046436780905994846, 1.4834082099632166e-13
0.005770460896025107, 1.324905224302835e-13
0.007113234997509884, 1.194521971924504e-13
0.008698158384686041, 1.0769785170628714e-13
0.016424561115210744, 7.892806618765669e-14
0.01080887426809365, 9.70985629464553e-14
0.013323930606017801, 8.672424038654668e-14
0.02024630013315557, 7.04951379051639e-14
0.024957571547959845, 6.355774707272098e-14
0.030765145901966558, 5.730306135998182e-14
0.03792413058099235, 5.166389610174161e-14
0.04674899592243523, 4.657967824168615e-14
0.057628020087104055, 4.239234510297163e-14
0.07219183963944992, 3.85808031275266e-14
0.08971204916921728, 3.5443800360024615e-14
0.11148423154660864, 3.256186709770613e-14
0.13742938820493159, 2.9914509409994184e-14
0.1707820730640996, 2.7482162460206046e-14
0.21222678337440526, 2.5011416740433775e-14
0.26373201902317617, 2.297773995888688e-14
0.32773704031189316, 2.1109421313375305e-14
0.4040051849181621, 1.921176588205296e-14
0.5061169277720557, 1.781617062360193e-14
0.634065051049581, 1.715489056997033e-14
0.7879892079795413, 1.651829084800957e-14
0.9951756057405365, 1.59050533323613e-14
1.246814095127139, 1.5901395142216622e-14
1.5747085448230276, 1.589760718942272e-14
1.9888345911631664, 1.5893820138976465e-14
2.4917280797829053, 1.589016453248602e-14
3.121782400188162, 1.5886509766791407e-14
3.911151234035816, 1.5882855841699378e-14
4.900118590769749, 1.587920275701646e-14
6.238807289652692, 1.5875289670090673e-14
7.81634198090361, 1.5871638325640486e-14
9.792769535254736, 1.586798782100599e-14
12.26895335502282, 1.586433815599389e-14
15.37126099882329, 1.5860689330411207e-14
19.25801312116131, 1.585704134406474e-14
24.127563080427365, 1.5853394196761522e-14
30.228419543464152, 1.5849747888308644e-14
38.484991305863296, 1.5261204491065933e-14
48.215187497406234, 1.4973580304707137e-14
59.434760116699934, 1.3500037847432021e-14
73.26349862913557, 1.194485990189949e-14
88.86823454342704, 1.0668807970078601e-14
109.54648567160847, 9.528918234816975e-15
135.0362430924142, 8.510817982710254e-15
166.4607159120207, 7.745728322973694e-15
206.8748641627212, 7.599808911187507e-15
249.00228071925247, 8.831341048139664e-15
287.90219116284226, 1.0858210251469718e-14
319.75577006211483, 1.373259334159656e-14
338.39374623440443, 1.769829929718514e-14
355.2503580878965, 2.3024791515357088e-14
366.9976099753656, 3.052321452183049e-14
379.1250087149888, 3.9710154422165407e-14
385.3930467049086, 5.1179777179830744e-14
385.49859838466784, 6.473499007438728e-14
385.60840279792745, 8.265353041726574e-14
385.7351390625779, 1.0957468793793595e-13
385.8619169810944, 1.4526436047053592e-13
385.980280631497, 1.8899253694280807e-13
386.0902222458689, 2.4130536488672596e-13
386.22557799226064, 3.259710768267007e-13
386.3355894764917, 4.161993426226626e-13
386.4540984265551, 5.41485670548492e-13
386.58111264237107, 7.178534670410247e-13
386.7081686034062, 9.516661809736172e-13
