0.0032334571282467773, 1.9858740171157359e-13
0.0037373695084066045, 1.8417659932102856e-13
0.004681779264420069, 1.64495876682289e-13
0.005771219442320265, 1.4830792073551747e-13
0.007114170055930896, 1.3371301333816793e-13
0.008699301786562646, 1.2055537378265158e-13
0.010810176718257524, 1.0767396558117792e-13
0.013325828047697639, 9.799449201514172e-14
0.016426720178448154, 8.83509036665338e-14
0.0202489615767098, 7.891120914086423e-14
0.02496112571961406, 7.181739626957095e-14
0.030769190082815267, 6.414419481627893e-14
0.03792911583421001, 5.783179707799074e-14
0.04675514123358078, 5.214059920541854e-14
0.05810149187318161, 4.7452970911986805e-14
0.07220291126132349, 4.400621874328612e-14
0.0897258077587043, 4.042807576039699e-14
0.11150132920283552, 3.7140871366907986e-14
0.1385630612639743, 3.444313977137187e-14
0.17081013586526156, 3.1642830115016273e-14
0.21226398141225966, 2.9069953513295697e-14
0.26591049175356685, 2.670605795336281e-14
0.33044782535781697, 2.4766260267377518e-14
0.4106440797799191, 2.2752517143818676e-14
0.5103087217976089, 2.109988536330677e-14
0.644484450024091, 2.0316557269636712e-14
0.8074123651703485, 1.956247075100644e-14
1.0115290251077547, 1.8836373545232326e-14
1.2673026135885632, 1.8832041146300697e-14
1.5877506967605937, 1.882770974382849e-14
1.9892267624425388, 1.882337933758637e-14
2.5123652296291157, 1.8818895323969102e-14
3.1730817050234115, 1.8814412378511617e-14
3.975421997878747, 1.8810085030686823e-14
4.980640755703981, 1.8805758678159617e-14
6.240037498060879, 1.8801433320701152e-14
7.881078988933469, 1.8796954534956915e-14
9.953691151553157, 1.8792476816127173e-14
12.47056535018649, 1.8788154513520255e-14
15.374292003572636, 1.8784141836977144e-14
19.574474219014935, 1.877951289048914e-14
24.922125900941825, 1.8774885084705126e-14
31.22389422990822, 1.877056682822727e-14
38.80373416502721, 1.8074011080747735e-14
48.61505092342725, 1.7900823744331425e-14
60.410771804939706, 1.5838553755261193e-14
74.46741551624639, 1.414631176368669e-14
90.32857933034694, 1.2635081945803016e-14
111.34297097678066, 1.0971370509116123e-14
135.05399405611618, 9.526883097909098e-15
166.48624497614466, 8.834969396053096e-15
206.91565708763773, 9.000610600697544e-15
249.05138060087674, 1.0459139536949348e-14
283.36559198832117, 1.310382059442273e-14
317.2647271494277, 1.6729012715815477e-14
338.46788779040855, 2.1358172569153662e-14
352.47893520904955, 2.778637101376778e-14
376.15909119295844, 4.702994210915126e-14
382.4032255592176, 6.412996838336372e-14
385.6168505866132, 8.422182814488395e-14
385.7435896277623, 1.116537973629059e-13
385.87037032368994, 1.4802065854128675e-13
385.980280631497, 1.8899253694280807e-13
386.1071391196446, 2.505494702230068e-13
386.259424342756, 3.5142454364695647e-13
386.3863745758734, 4.658873554396041e-13
386.5895817408817, 7.314742761636362e-13
386.74205724506993, 1.025977079342829e-12
