TIME L_NU_E L_NU_E_BAR L_NU_X E_NU_E E_NU_E_BAR E_NU_X RMS_NU_E RMS_NU_E_BAR RMS_NU_X ALPHA_NU_E ALPHA_NU_E_BAR ALPHA_NU_X
3.7150000000000003 52135594178.763145 52135594178.763145 52135594178.763145 13.670336317529303 13.670336317529303 13.670336317529303 15.385330701697079 15.385330701697079 15.385330701697079 2.7502899522851734 2.7502899522851734 2.7502899522851734
3.7159999999999993 52119576335.628654 52119576335.628654 52119576335.628654 13.669470414414677 13.669470414414677 13.669470414414677 15.384382024756244 15.384382024756244 15.384382024756244 2.7502300689425767 2.7502300689425767 2.7502300689425767
3.717 52103558492.49417 52103558492.49417 52103558492.49417 13.668604088692504 13.668604088692504 13.668604088692504 15.383432826263203 15.383432826263203 15.383432826263203 2.75017028618761 2.75017028618761 2.75017028618761
3.718 52087540649.3597 52087540649.3597 52087540649.3597 13.667737340053321 13.667737340053321 13.667737340053321 15.38248310578232 15.38248310578232 15.38248310578232 2.7501106042267867 2.7501106042267867 2.7501106042267867
3.719 52071522806.22523 52071522806.22523 52071522806.22523 13.666870168187376 13.666870168187376 13.666870168187376 15.381532862877464 15.381532862877464 15.381532862877464 2.750051023267066 2.750051023267066 2.750051023267066
3.7199999999999998 52055504963.090744 52055504963.090744 52055504963.090744 13.666002572784596 13.666002572784596 13.666002572784596 15.380582097112 15.380582097112 15.380582097112 2.7499915435157956 2.7499915435157956 2.7499915435157956
3.7210000000000005 52039487119.95627 52039487119.95627 52039487119.95627 13.66513455353462 13.66513455353462 13.66513455353462 15.379630808048814 15.379630808048814 15.379630808048814 2.749932165180739 2.749932165180739 2.749932165180739
3.7220000000000004 52023469276.821785 52023469276.821785 52023469276.821785 13.664266110126775 13.664266110126775 13.664266110126775 15.378678995250288 15.378678995250288 15.378678995250288 2.7498728884700716 2.7498728884700716 2.7498728884700716
3.7230000000000003 52007451433.6873 52007451433.6873 52007451433.6873 13.663397242250095 13.663397242250095 13.663397242250095 15.37772665827832 15.37772665827832 15.37772665827832 2.7498137135923906 2.7498137135923906 2.7498137135923906
3.724 51991433590.552826 51991433590.552826 51991433590.552826 13.662527949593295 13.662527949593295 13.662527949593295 15.376773796694303 15.376773796694303 15.376773796694303 2.749754640756676 2.749754640756676 2.749754640756676
3.725 51975415747.41834 51975415747.41834 51975415747.41834 13.661658231844799 13.661658231844799 13.661658231844799 15.375820410059127 15.375820410059127 15.375820410059127 2.749695670172366 2.749695670172366 2.749695670172366
3.726 51959397904.28386 51959397904.28386 51959397904.28386 13.660788088692712 13.660788088692712 13.660788088692712 15.37486649793321 15.37486649793321 15.37486649793321 2.749636802049267 2.749636802049267 2.749636802049267
3.727 51943380061.14939 51943380061.14939 51943380061.14939 13.659917519824853 13.659917519824853 13.659917519824853 15.373912059876453 15.373912059876453 15.373912059876453 2.7495780365976557 2.7495780365976557 2.7495780365976557
3.7279999999999998 51927362218.01492 51927362218.01492 51927362218.01492 13.659046524928721 13.659046524928721 13.659046524928721 15.37295709544826 15.37295709544826 15.37295709544826 2.7495193740281763 2.7495193740281763 2.7495193740281763
3.7290000000000005 51911344374.88043 51911344374.88043 51911344374.88043 13.658175103691503 13.658175103691503 13.658175103691503 15.372001604207536 15.372001604207536 15.372001604207536 2.74946081455191 2.74946081455191 2.74946081455191
